source_file,entity_type,entity_id,source_column,metadata_category,metadata_value
orders.csv,Order,10284,shipPostalCode,postal_code,60528
orders.csv,Order,10285,shipCountry,country,Germany
orders.csv,Order,10285,shipCity,city,Cunewalde
orders.csv,Order,10285,shipPostalCode,postal_code,01307
orders.csv,Order,10286,shipCountry,country,Germany
orders.csv,Order,10286,shipCity,city,Cunewalde
orders.csv,Order,10286,shipPostalCode,postal_code,01307
orders.csv,Order,10287,shipCountry,country,02389-890
orders.csv,Order,10287,shipRegion,region,Rio de Janeiro
orders.csv,Order,10287,shipCity,city,267
orders.csv,Order,10287,shipPostalCode,postal_code,RJ
orders.csv,Order,10288,shipCountry,country,Italy
orders.csv,Order,10288,shipCity,city,Reggio Emilia
orders.csv,Order,10288,shipPostalCode,postal_code,42100
orders.csv,Order,10289,shipCountry,country,UK
orders.csv,Order,10289,shipCity,city,London
orders.csv,Order,10289,shipPostalCode,postal_code,EC2 5NT
orders.csv,Order,10290,shipCountry,country,05432-043
orders.csv,Order,10290,shipRegion,region,Sao Paulo
orders.csv,Order,10290,shipCity,city,23
orders.csv,Order,10290,shipPostalCode,postal_code,SP
orders.csv,Order,10291,shipCountry,country,02389-673
orders.csv,Order,10291,shipRegion,region,Rio de Janeiro
orders.csv,Order,10291,shipCity,city,12
orders.csv,Order,10291,shipPostalCode,postal_code,RJ
orders.csv,Order,10292,shipCountry,country,05634-030
orders.csv,Order,10292,shipRegion,region,Sao Paulo
orders.csv,Order,10292,shipCity,city,414
orders.csv,Order,10292,shipPostalCode,postal_code,SP
orders.csv,Order,10293,shipCountry,country,Mexico
orders.csv,Order,10293,shipCity,city,México D.F.
orders.csv,Order,10293,shipPostalCode,postal_code,05033
orders.csv,Order,10294,shipCountry,country,USA
orders.csv,Order,10294,shipRegion,region,NM
orders.csv,Order,10294,shipCity,city,Albuquerque
orders.csv,Order,10294,shipPostalCode,postal_code,87110
orders.csv,Order,10295,shipCountry,country,France
orders.csv,Order,10295,shipCity,city,Reims
orders.csv,Order,10295,shipPostalCode,postal_code,51100
orders.csv,Order,10296,shipCountry,country,Venezuela
orders.csv,Order,10296,shipRegion,region,Lara
orders.csv,Order,10296,shipCity,city,Barquisimeto
orders.csv,Order,10296,shipPostalCode,postal_code,3508
orders.csv,Order,10297,shipCountry,country,67000
orders.csv,Order,10297,shipRegion,region,Strasbourg
orders.csv,Order,10297,shipCity,city,place Kléber
orders.csv,Order,10298,shipCountry,country,Ireland
orders.csv,Order,10298,shipRegion,region,Co. Cork
orders.csv,Order,10298,shipCity,city,Cork
orders.csv,Order,10299,shipCountry,country,02389-890
orders.csv,Order,10299,shipRegion,region,Rio de Janeiro
orders.csv,Order,10299,shipCity,city,267
orders.csv,Order,10299,shipPostalCode,postal_code,RJ
orders.csv,Order,10300,shipCountry,country,Italy
orders.csv,Order,10300,shipCity,city,Bergamo
orders.csv,Order,10300,shipPostalCode,postal_code,24100
orders.csv,Order,10301,shipCountry,country,Germany
orders.csv,Order,10301,shipCity,city,Stuttgart
orders.csv,Order,10301,shipPostalCode,postal_code,70563
orders.csv,Order,10302,shipCountry,country,B-6000
orders.csv,Order,10302,shipRegion,region,Charleroi
orders.csv,Order,10302,shipCity,city,255
orders.csv,Order,10303,shipCountry,country,41101
orders.csv,Order,10303,shipRegion,region,Sevilla
orders.csv,Order,10303,shipCity,city,33
orders.csv,Order,10304,shipCountry,country,Mexico
orders.csv,Order,10304,shipCity,city,México D.F.
orders.csv,Order,10304,shipPostalCode,postal_code,05033
orders.csv,Order,10305,shipCountry,country,USA
orders.csv,Order,10305,shipRegion,region,AK
orders.csv,Order,10305,shipCity,city,Anchorage
orders.csv,Order,10305,shipPostalCode,postal_code,99508
orders.csv,Order,10306,shipCountry,country,28001
orders.csv,Order,10306,shipRegion,region,Madrid
orders.csv,Order,10306,shipCity,city,1
orders.csv,Order,10307,shipCountry,country,USA
orders.csv,Order,10307,shipRegion,region,OR
orders.csv,Order,10307,shipCity,city,Portland
orders.csv,Order,10307,shipPostalCode,postal_code,97219
orders.csv,Order,10308,shipCountry,country,Mexico
orders.csv,Order,10308,shipCity,city,México D.F.
orders.csv,Order,10308,shipPostalCode,postal_code,05021
orders.csv,Order,10309,shipCountry,country,Ireland
orders.csv,Order,10309,shipRegion,region,Co. Cork
orders.csv,Order,10309,shipCity,city,Cork
orders.csv,Order,10310,shipCountry,country,USA
orders.csv,Order,10310,shipRegion,region,OR
orders.csv,Order,10310,shipCity,city,Portland
orders.csv,Order,10310,shipPostalCode,postal_code,97201
orders.csv,Order,10311,shipCountry,country,44000
orders.csv,Order,10311,shipRegion,region,Nantes
orders.csv,Order,10311,shipCity,city,rue des Cinquante Otages
orders.csv,Order,10312,shipCountry,country,Germany
orders.csv,Order,10312,shipCity,city,Stuttgart
orders.csv,Order,10312,shipPostalCode,postal_code,70563
orders.csv,Order,10313,shipCountry,country,Germany
orders.csv,Order,10313,shipCity,city,Cunewalde
orders.csv,Order,10313,shipPostalCode,postal_code,01307
orders.csv,Order,10314,shipCountry,country,USA
orders.csv,Order,10314,shipRegion,region,NM
orders.csv,Order,10314,shipCity,city,Albuquerque
orders.csv,Order,10314,shipPostalCode,postal_code,87110
orders.csv,Order,10315,shipCountry,country,UK
orders.csv,Order,10315,shipRegion,region,Isle of Wight
orders.csv,Order,10315,shipCity,city,Cowes
orders.csv,Order,10315,shipPostalCode,postal_code,PO31 7PJ
orders.csv,Order,10316,shipCountry,country,USA
orders.csv,Order,10316,shipRegion,region,NM
orders.csv,Order,10316,shipCity,city,Albuquerque
orders.csv,Order,10316,shipPostalCode,postal_code,87110
orders.csv,Order,10317,shipCountry,country,USA
orders.csv,Order,10317,shipRegion,region,OR
orders.csv,Order,10317,shipCity,city,Portland
orders.csv,Order,10317,shipPostalCode,postal_code,97219
orders.csv,Order,10318,shipCountry,country,UK
orders.csv,Order,10318,shipRegion,region,Isle of Wight
orders.csv,Order,10318,shipCity,city,Cowes
orders.csv,Order,10318,shipPostalCode,postal_code,PO31 7PJ
orders.csv,Order,10319,shipCountry,country,Mexico
orders.csv,Order,10319,shipCity,city,México D.F.
orders.csv,Order,10319,shipPostalCode,postal_code,05033
orders.csv,Order,10320,shipCountry,country,Finland
orders.csv,Order,10320,shipCity,city,Oulu
orders.csv,Order,10320,shipPostalCode,postal_code,90110
orders.csv,Order,10321,shipCountry,country,UK
orders.csv,Order,10321,shipRegion,region,Isle of Wight
orders.csv,Order,10321,shipCity,city,Cowes
orders.csv,Order,10321,shipPostalCode,postal_code,PO31 7PJ
orders.csv,Order,10322,shipCountry,country,Mexico
orders.csv,Order,10322,shipCity,city,México D.F.
orders.csv,Order,10322,shipPostalCode,postal_code,05033
orders.csv,Order,10323,shipCountry,country,Germany
orders.csv,Order,10323,shipCity,city,Brandenburg
orders.csv,Order,10323,shipPostalCode,postal_code,14776
orders.csv,Order,10324,shipCountry,country,USA
orders.csv,Order,10324,shipRegion,region,ID
orders.csv,Order,10324,shipCity,city,Boise
orders.csv,Order,10324,shipPostalCode,postal_code,83720
orders.csv,Order,10325,shipCountry,country,Germany
orders.csv,Order,10325,shipCity,city,Brandenburg
orders.csv,Order,10325,shipPostalCode,postal_code,14776
orders.csv,Order,10326,shipCountry,country,28023
orders.csv,Order,10326,shipRegion,region,Madrid
orders.csv,Order,10326,shipCity,city,67
orders.csv,Order,10327,shipCountry,country,Sweden
orders.csv,Order,10327,shipCity,city,Bräcke
orders.csv,Order,10327,shipPostalCode,postal_code,S-844 67
orders.csv,Order,10328,shipCountry,country,Portugal
orders.csv,Order,10328,shipCity,city,Lisboa
orders.csv,Order,10328,shipPostalCode,postal_code,1675
orders.csv,Order,10329,shipCountry,country,USA
orders.csv,Order,10329,shipRegion,region,WY
orders.csv,Order,10329,shipCity,city,Lander
orders.csv,Order,10329,shipPostalCode,postal_code,82520
orders.csv,Order,10330,shipCountry,country,Venezuela
orders.csv,Order,10330,shipRegion,region,Lara
orders.csv,Order,10330,shipCity,city,Barquisimeto
orders.csv,Order,10330,shipPostalCode,postal_code,3508
orders.csv,Order,10331,shipCountry,country,13008
orders.csv,Order,10331,shipRegion,region,Marseille
orders.csv,Order,10331,shipCity,city,rue des Bouchers
orders.csv,Order,10332,shipCountry,country,Canada
orders.csv,Order,10332,shipRegion,region,Québec
orders.csv,Order,10332,shipCity,city,Montréal
orders.csv,Order,10332,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10333,shipCountry,country,Finland
orders.csv,Order,10333,shipCity,city,Oulu
orders.csv,Order,10333,shipPostalCode,postal_code,90110
orders.csv,Order,10334,shipCountry,country,69004
orders.csv,Order,10334,shipRegion,region,Lyon
orders.csv,Order,10334,shipCity,city,rue du Commerce
orders.csv,Order,10335,shipCountry,country,Ireland
orders.csv,Order,10335,shipRegion,region,Co. Cork
orders.csv,Order,10335,shipCity,city,Cork
orders.csv,Order,10336,shipCountry,country,Portugal
orders.csv,Order,10336,shipCity,city,Lisboa
orders.csv,Order,10336,shipPostalCode,postal_code,1756
orders.csv,Order,10337,shipCountry,country,Germany
orders.csv,Order,10337,shipCity,city,München
orders.csv,Order,10337,shipPostalCode,postal_code,80805
orders.csv,Order,10338,shipCountry,country,USA
orders.csv,Order,10338,shipRegion,region,AK
orders.csv,Order,10338,shipCity,city,Anchorage
orders.csv,Order,10338,shipPostalCode,postal_code,99508
orders.csv,Order,10339,shipCountry,country,Canada
orders.csv,Order,10339,shipRegion,region,Québec
orders.csv,Order,10339,shipCity,city,Montréal
orders.csv,Order,10339,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10340,shipCountry,country,13008
orders.csv,Order,10340,shipRegion,region,Marseille
orders.csv,Order,10340,shipCity,city,rue des Bouchers
orders.csv,Order,10341,shipCountry,country,Denmark
orders.csv,Order,10341,shipCity,city,Kobenhavn
orders.csv,Order,10341,shipPostalCode,postal_code,1734
orders.csv,Order,10342,shipCountry,country,Germany
orders.csv,Order,10342,shipCity,city,München
orders.csv,Order,10342,shipPostalCode,postal_code,80805
orders.csv,Order,10343,shipCountry,country,Germany
orders.csv,Order,10343,shipCity,city,Frankfurt a.M.
orders.csv,Order,10343,shipPostalCode,postal_code,60528
orders.csv,Order,10344,shipCountry,country,USA
orders.csv,Order,10344,shipRegion,region,WA
orders.csv,Order,10344,shipCity,city,Seattle
orders.csv,Order,10344,shipPostalCode,postal_code,98124
orders.csv,Order,10345,shipCountry,country,Germany
orders.csv,Order,10345,shipCity,city,Cunewalde
orders.csv,Order,10345,shipPostalCode,postal_code,01307
orders.csv,Order,10346,shipCountry,country,USA
orders.csv,Order,10346,shipRegion,region,NM
orders.csv,Order,10346,shipCity,city,Albuquerque
orders.csv,Order,10346,shipPostalCode,postal_code,87110
orders.csv,Order,10347,shipCountry,country,05442-030
orders.csv,Order,10347,shipRegion,region,Sao Paulo
orders.csv,Order,10347,shipCity,city,92
orders.csv,Order,10347,shipPostalCode,postal_code,SP
orders.csv,Order,10348,shipCountry,country,Germany
orders.csv,Order,10348,shipCity,city,Stuttgart
orders.csv,Order,10348,shipPostalCode,postal_code,70563
orders.csv,Order,10349,shipCountry,country,USA
orders.csv,Order,10349,shipRegion,region,WY
orders.csv,Order,10349,shipCity,city,Lander
orders.csv,Order,10349,shipPostalCode,postal_code,82520
orders.csv,Order,10350,shipCountry,country,France
orders.csv,Order,10350,shipCity,city,Toulouse
orders.csv,Order,10350,shipPostalCode,postal_code,31000
orders.csv,Order,10351,shipCountry,country,Austria
orders.csv,Order,10351,shipCity,city,Graz
orders.csv,Order,10351,shipPostalCode,postal_code,8010
orders.csv,Order,10352,shipCountry,country,Portugal
orders.csv,Order,10352,shipCity,city,Lisboa
orders.csv,Order,10352,shipPostalCode,postal_code,1675
orders.csv,Order,10353,shipCountry,country,Austria
orders.csv,Order,10353,shipCity,city,Salzburg
orders.csv,Order,10353,shipPostalCode,postal_code,5020
orders.csv,Order,10354,shipCountry,country,Mexico
orders.csv,Order,10354,shipCity,city,México D.F.
orders.csv,Order,10354,shipPostalCode,postal_code,05033
orders.csv,Order,10355,shipCountry,country,UK
orders.csv,Order,10355,shipRegion,region,Essex
orders.csv,Order,10355,shipCity,city,Colchester
orders.csv,Order,10355,shipPostalCode,postal_code,CO7 6JX
orders.csv,Order,10356,shipCountry,country,Germany
orders.csv,Order,10356,shipCity,city,Stuttgart
orders.csv,Order,10356,shipPostalCode,postal_code,70563
orders.csv,Order,10357,shipCountry,country,Venezuela
orders.csv,Order,10357,shipRegion,region,Lara
orders.csv,Order,10357,shipCity,city,Barquisimeto
orders.csv,Order,10357,shipPostalCode,postal_code,3508
orders.csv,Order,10358,shipCountry,country,France
orders.csv,Order,10358,shipCity,city,Toulouse
orders.csv,Order,10358,shipPostalCode,postal_code,31000
orders.csv,Order,10359,shipCountry,country,UK
orders.csv,Order,10359,shipCity,city,London
orders.csv,Order,10359,shipPostalCode,postal_code,OX15 4NB
orders.csv,Order,10360,shipCountry,country,67000
orders.csv,Order,10360,shipRegion,region,Strasbourg
orders.csv,Order,10360,shipCity,city,place Kléber
orders.csv,Order,10361,shipCountry,country,Germany
orders.csv,Order,10361,shipCity,city,Cunewalde
orders.csv,Order,10361,shipPostalCode,postal_code,01307
orders.csv,Order,10362,shipCountry,country,13008
orders.csv,Order,10362,shipRegion,region,Marseille
orders.csv,Order,10362,shipCity,city,rue des Bouchers
orders.csv,Order,10363,shipCountry,country,Germany
orders.csv,Order,10363,shipCity,city,Aachen
orders.csv,Order,10363,shipPostalCode,postal_code,52066
orders.csv,Order,10364,shipCountry,country,UK
orders.csv,Order,10364,shipCity,city,London
orders.csv,Order,10364,shipPostalCode,postal_code,WX3 6FW
orders.csv,Order,10365,shipCountry,country,Mexico
orders.csv,Order,10365,shipCity,city,México D.F.
orders.csv,Order,10365,shipPostalCode,postal_code,05023
orders.csv,Order,10366,shipCountry,country,8022
orders.csv,Order,10366,shipRegion,region,Barcelona
orders.csv,Order,10366,shipCity,city,23
orders.csv,Order,10367,shipCountry,country,Denmark
orders.csv,Order,10367,shipCity,city,Århus
orders.csv,Order,10367,shipPostalCode,postal_code,8200
orders.csv,Order,10368,shipCountry,country,Austria
orders.csv,Order,10368,shipCity,city,Graz
orders.csv,Order,10368,shipPostalCode,postal_code,8010
orders.csv,Order,10369,shipCountry,country,USA
orders.csv,Order,10369,shipRegion,region,WY
orders.csv,Order,10369,shipCity,city,Lander
orders.csv,Order,10369,shipPostalCode,postal_code,82520
orders.csv,Order,10370,shipCountry,country,Switzerland
orders.csv,Order,10370,shipCity,city,Bern
orders.csv,Order,10370,shipPostalCode,postal_code,3012
orders.csv,Order,10371,shipCountry,country,France
orders.csv,Order,10371,shipCity,city,Toulouse
orders.csv,Order,10371,shipPostalCode,postal_code,31000
orders.csv,Order,10372,shipCountry,country,05487-020
orders.csv,Order,10372,shipRegion,region,Sao Paulo
orders.csv,Order,10372,shipCity,city,891
orders.csv,Order,10372,shipPostalCode,postal_code,SP
orders.csv,Order,10373,shipCountry,country,Ireland
orders.csv,Order,10373,shipRegion,region,Co. Cork
orders.csv,Order,10373,shipCity,city,Cork
orders.csv,Order,10374,shipCountry,country,Poland
orders.csv,Order,10374,shipCity,city,Warszawa
orders.csv,Order,10374,shipPostalCode,postal_code,01-012
orders.csv,Order,10375,shipCountry,country,USA
orders.csv,Order,10375,shipRegion,region,OR
orders.csv,Order,10375,shipCity,city,Elgin
orders.csv,Order,10375,shipPostalCode,postal_code,97827
orders.csv,Order,10376,shipCountry,country,Canada
orders.csv,Order,10376,shipRegion,region,Québec
orders.csv,Order,10376,shipCity,city,Montréal
orders.csv,Order,10376,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10377,shipCountry,country,UK
orders.csv,Order,10377,shipCity,city,London
orders.csv,Order,10377,shipPostalCode,postal_code,OX15 4NB
orders.csv,Order,10378,shipCountry,country,Sweden
orders.csv,Order,10378,shipCity,city,Bräcke
orders.csv,Order,10378,shipPostalCode,postal_code,S-844 67
orders.csv,Order,10379,shipCountry,country,02389-673
orders.csv,Order,10379,shipRegion,region,Rio de Janeiro
orders.csv,Order,10379,shipCity,city,12
orders.csv,Order,10379,shipPostalCode,postal_code,RJ
orders.csv,Order,10380,shipCountry,country,Ireland
orders.csv,Order,10380,shipRegion,region,Co. Cork
orders.csv,Order,10380,shipCity,city,Cork
orders.csv,Order,10381,shipCountry,country,Venezuela
orders.csv,Order,10381,shipRegion,region,Lara
orders.csv,Order,10381,shipCity,city,Barquisimeto
orders.csv,Order,10381,shipPostalCode,postal_code,3508
orders.csv,Order,10382,shipCountry,country,Austria
orders.csv,Order,10382,shipCity,city,Graz
orders.csv,Order,10382,shipPostalCode,postal_code,8010
orders.csv,Order,10383,shipCountry,country,UK
orders.csv,Order,10383,shipRegion,region,Essex
orders.csv,Order,10383,shipCity,city,Colchester
orders.csv,Order,10383,shipPostalCode,postal_code,CO7 6JX
orders.csv,Order,10384,shipCountry,country,Sweden
orders.csv,Order,10384,shipCity,city,Luleå
orders.csv,Order,10384,shipPostalCode,postal_code,S-958 22
orders.csv,Order,10385,shipCountry,country,USA
orders.csv,Order,10385,shipRegion,region,WY
orders.csv,Order,10385,shipCity,city,Lander
orders.csv,Order,10385,shipPostalCode,postal_code,82520
orders.csv,Order,10386,shipCountry,country,05442-030
orders.csv,Order,10386,shipRegion,region,Sao Paulo
orders.csv,Order,10386,shipCity,city,92
orders.csv,Order,10386,shipPostalCode,postal_code,SP
orders.csv,Order,10387,shipCountry,country,Norway
orders.csv,Order,10387,shipCity,city,Stavern
orders.csv,Order,10387,shipPostalCode,postal_code,4110
orders.csv,Order,10388,shipCountry,country,UK
orders.csv,Order,10388,shipCity,city,London
orders.csv,Order,10388,shipPostalCode,postal_code,OX15 4NB
orders.csv,Order,10389,shipCountry,country,Canada
orders.csv,Order,10389,shipRegion,region,BC
orders.csv,Order,10389,shipCity,city,Tsawassen
orders.csv,Order,10389,shipPostalCode,postal_code,T2F 8M4
orders.csv,Order,10390,shipCountry,country,Austria
orders.csv,Order,10390,shipCity,city,Graz
orders.csv,Order,10390,shipPostalCode,postal_code,8010
orders.csv,Order,10391,shipCountry,country,Germany
orders.csv,Order,10391,shipCity,city,Aachen
orders.csv,Order,10391,shipPostalCode,postal_code,52066
orders.csv,Order,10392,shipCountry,country,Austria
orders.csv,Order,10392,shipCity,city,Salzburg
orders.csv,Order,10392,shipPostalCode,postal_code,5020
orders.csv,Order,10393,shipCountry,country,USA
orders.csv,Order,10393,shipRegion,region,ID
orders.csv,Order,10393,shipCity,city,Boise
orders.csv,Order,10393,shipPostalCode,postal_code,83720
orders.csv,Order,10394,shipCountry,country,USA
orders.csv,Order,10394,shipRegion,region,OR
orders.csv,Order,10394,shipCity,city,Elgin
orders.csv,Order,10394,shipPostalCode,postal_code,97827
orders.csv,Order,10395,shipCountry,country,Venezuela
orders.csv,Order,10395,shipRegion,region,Táchira
orders.csv,Order,10395,shipCity,city,San Cristóbal
orders.csv,Order,10395,shipPostalCode,postal_code,5022
orders.csv,Order,10396,shipCountry,country,Germany
orders.csv,Order,10396,shipCity,city,München
orders.csv,Order,10396,shipPostalCode,postal_code,80805
orders.csv,Order,10397,shipCountry,country,Portugal
orders.csv,Order,10397,shipCity,city,Lisboa
orders.csv,Order,10397,shipPostalCode,postal_code,1756
orders.csv,Order,10398,shipCountry,country,USA
orders.csv,Order,10398,shipRegion,region,ID
orders.csv,Order,10398,shipCity,city,Boise
orders.csv,Order,10398,shipPostalCode,postal_code,83720
orders.csv,Order,10399,shipCountry,country,Denmark
orders.csv,Order,10399,shipCity,city,Århus
orders.csv,Order,10399,shipPostalCode,postal_code,8200
orders.csv,Order,10400,shipCountry,country,UK
orders.csv,Order,10400,shipCity,city,London
orders.csv,Order,10400,shipPostalCode,postal_code,WX3 6FW
orders.csv,Order,10401,shipCountry,country,USA
orders.csv,Order,10401,shipRegion,region,NM
orders.csv,Order,10401,shipCity,city,Albuquerque
orders.csv,Order,10401,shipPostalCode,postal_code,87110
orders.csv,Order,10402,shipCountry,country,Austria
orders.csv,Order,10402,shipCity,city,Graz
orders.csv,Order,10402,shipPostalCode,postal_code,8010
orders.csv,Order,10403,shipCountry,country,Austria
orders.csv,Order,10403,shipCity,city,Graz
orders.csv,Order,10403,shipPostalCode,postal_code,8010
orders.csv,Order,10404,shipCountry,country,Italy
orders.csv,Order,10404,shipCity,city,Bergamo
orders.csv,Order,10404,shipPostalCode,postal_code,24100
orders.csv,Order,10405,shipCountry,country,Venezuela
orders.csv,Order,10405,shipRegion,region,Nueva Esparta
orders.csv,Order,10405,shipCity,city,I. de Margarita
orders.csv,Order,10405,shipPostalCode,postal_code,4980
orders.csv,Order,10406,shipCountry,country,05487-020
orders.csv,Order,10406,shipRegion,region,Sao Paulo
orders.csv,Order,10406,shipCity,city,891
orders.csv,Order,10406,shipPostalCode,postal_code,SP
orders.csv,Order,10407,shipCountry,country,Germany
orders.csv,Order,10407,shipCity,city,Köln
orders.csv,Order,10407,shipPostalCode,postal_code,50739
orders.csv,Order,10408,shipCountry,country,59000
orders.csv,Order,10408,shipRegion,region,Lille
orders.csv,Order,10408,shipCity,city,chaussée de Tournai
orders.csv,Order,10409,shipCountry,country,Argentina
orders.csv,Order,10409,shipCity,city,Buenos Aires
orders.csv,Order,10409,shipPostalCode,postal_code,1010
orders.csv,Order,10410,shipCountry,country,Canada
orders.csv,Order,10410,shipRegion,region,BC
orders.csv,Order,10410,shipCity,city,Tsawassen
orders.csv,Order,10410,shipPostalCode,postal_code,T2F 8M4
orders.csv,Order,10411,shipCountry,country,Canada
orders.csv,Order,10411,shipRegion,region,BC
orders.csv,Order,10411,shipCity,city,Tsawassen
orders.csv,Order,10411,shipPostalCode,postal_code,T2F 8M4
orders.csv,Order,10412,shipCountry,country,Finland
orders.csv,Order,10412,shipCity,city,Oulu
orders.csv,Order,10412,shipPostalCode,postal_code,90110
orders.csv,Order,10413,shipCountry,country,France
orders.csv,Order,10413,shipCity,city,Toulouse
orders.csv,Order,10413,shipPostalCode,postal_code,31000
orders.csv,Order,10414,shipCountry,country,05442-030
orders.csv,Order,10414,shipRegion,region,Sao Paulo
orders.csv,Order,10414,shipCity,city,92
orders.csv,Order,10414,shipPostalCode,postal_code,SP
orders.csv,Order,10415,shipCountry,country,USA
orders.csv,Order,10415,shipRegion,region,OR
orders.csv,Order,10415,shipCity,city,Elgin
orders.csv,Order,10415,shipPostalCode,postal_code,97827
orders.csv,Order,10416,shipCountry,country,Finland
orders.csv,Order,10416,shipCity,city,Oulu
orders.csv,Order,10416,shipPostalCode,postal_code,90110
orders.csv,Order,10417,shipCountry,country,Denmark
orders.csv,Order,10417,shipCity,city,Kobenhavn
orders.csv,Order,10417,shipPostalCode,postal_code,1734
orders.csv,Order,10418,shipCountry,country,Germany
orders.csv,Order,10418,shipCity,city,Cunewalde
orders.csv,Order,10418,shipPostalCode,postal_code,01307
orders.csv,Order,10419,shipCountry,country,Switzerland
orders.csv,Order,10419,shipCity,city,Genève
orders.csv,Order,10419,shipPostalCode,postal_code,1204
orders.csv,Order,10420,shipCountry,country,08737-363
orders.csv,Order,10420,shipRegion,region,Resende
orders.csv,Order,10420,shipCity,city,12
orders.csv,Order,10420,shipPostalCode,postal_code,SP
orders.csv,Order,10421,shipCountry,country,02389-673
orders.csv,Order,10421,shipRegion,region,Rio de Janeiro
orders.csv,Order,10421,shipCity,city,12
orders.csv,Order,10421,shipPostalCode,postal_code,RJ
orders.csv,Order,10422,shipCountry,country,Italy
orders.csv,Order,10422,shipCity,city,Torino
orders.csv,Order,10422,shipPostalCode,postal_code,10100
orders.csv,Order,10423,shipCountry,country,04876-786
orders.csv,Order,10423,shipRegion,region,Campinas
orders.csv,Order,10423,shipCity,city,442
orders.csv,Order,10423,shipPostalCode,postal_code,SP
orders.csv,Order,10424,shipCountry,country,Canada
orders.csv,Order,10424,shipRegion,region,Québec
orders.csv,Order,10424,shipCity,city,Montréal
orders.csv,Order,10424,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10425,shipCountry,country,France
orders.csv,Order,10425,shipCity,city,Toulouse
orders.csv,Order,10425,shipPostalCode,postal_code,31000
orders.csv,Order,10426,shipCountry,country,8022
orders.csv,Order,10426,shipRegion,region,Barcelona
orders.csv,Order,10426,shipCity,city,23
orders.csv,Order,10427,shipCountry,country,Austria
orders.csv,Order,10427,shipCity,city,Salzburg
orders.csv,Order,10427,shipPostalCode,postal_code,5020
orders.csv,Order,10428,shipCountry,country,Italy
orders.csv,Order,10428,shipCity,city,Reggio Emilia
orders.csv,Order,10428,shipPostalCode,postal_code,42100
orders.csv,Order,10429,shipCountry,country,Ireland
orders.csv,Order,10429,shipRegion,region,Co. Cork
orders.csv,Order,10429,shipCity,city,Cork
orders.csv,Order,10430,shipCountry,country,Austria
orders.csv,Order,10430,shipCity,city,Graz
orders.csv,Order,10430,shipPostalCode,postal_code,8010
orders.csv,Order,10431,shipCountry,country,Canada
orders.csv,Order,10431,shipRegion,region,BC
orders.csv,Order,10431,shipCity,city,Tsawassen
orders.csv,Order,10431,shipPostalCode,postal_code,T2F 8M4
orders.csv,Order,10432,shipCountry,country,USA
orders.csv,Order,10432,shipRegion,region,WY
orders.csv,Order,10432,shipCity,city,Lander
orders.csv,Order,10432,shipPostalCode,postal_code,82520
orders.csv,Order,10433,shipCountry,country,Portugal
orders.csv,Order,10433,shipCity,city,Lisboa
orders.csv,Order,10433,shipPostalCode,postal_code,1756
orders.csv,Order,10434,shipCountry,country,Sweden
orders.csv,Order,10434,shipCity,city,Bräcke
orders.csv,Order,10434,shipPostalCode,postal_code,S-844 67
orders.csv,Order,10435,shipCountry,country,UK
orders.csv,Order,10435,shipCity,city,London
orders.csv,Order,10435,shipPostalCode,postal_code,WX1 6LT
orders.csv,Order,10436,shipCountry,country,67000
orders.csv,Order,10436,shipRegion,region,Strasbourg
orders.csv,Order,10436,shipCity,city,place Kléber
orders.csv,Order,10437,shipCountry,country,Finland
orders.csv,Order,10437,shipCity,city,Oulu
orders.csv,Order,10437,shipPostalCode,postal_code,90110
orders.csv,Order,10438,shipCountry,country,Germany
orders.csv,Order,10438,shipCity,city,Münster
orders.csv,Order,10438,shipPostalCode,postal_code,44087
orders.csv,Order,10439,shipCountry,country,Canada
orders.csv,Order,10439,shipRegion,region,Québec
orders.csv,Order,10439,shipCity,city,Montréal
orders.csv,Order,10439,shipPostalCode,postal_code,H1J 1C3
orders.csv,Order,10440,shipCountry,country,USA
orders.csv,Order,10440,shipRegion,region,ID
orders.csv,Order,10440,shipCity,city,Boise
orders.csv,Order,10440,shipPostalCode,postal_code,83720
orders.csv,Order,10441,shipCountry,country,USA
orders.csv,Order,10441,shipRegion,region,AK
orders.csv,Order,10441,shipCity,city,Anchorage
orders.csv,Order,10441,shipPostalCode,postal_code,99508
orders.csv,Order,10442,shipCountry,country,Austria
orders.csv,Order,10442,shipCity,city,Graz
orders.csv,Order,10442,shipPostalCode,postal_code,8010
orders.csv,Order,10443,shipCountry,country,Italy
orders.csv,Order,10443,shipCity,city,Reggio Emilia
orders.csv,Order,10443,shipPostalCode,postal_code,42100
orders.csv,Order,10444,shipCountry,country,Sweden
orders.csv,Order,10444,shipCity,city,Luleå
orders.csv,Order,10444,shipPostalCode,postal_code,S-958 22
orders.csv,Order,10445,shipCountry,country,Sweden
orders.csv,Order,10445,shipCity,city,Luleå
orders.csv,Order,10445,shipPostalCode,postal_code,S-958 22
orders.csv,Order,10446,shipCountry,country,Germany
orders.csv,Order,10446,shipCity,city,Münster
orders.csv,Order,10446,shipPostalCode,postal_code,44087
orders.csv,Order,10447,shipCountry,country,02389-890
orders.csv,Order,10447,shipRegion,region,Rio de Janeiro
orders.csv,Order,10447,shipCity,city,267
